,sst,day,month,year
11970,288.2331,10,10,2011
11971,288.18497,11,10,2011
11972,288.13226,12,10,2011
11973,288.10547,13,10,2011
11974,288.07828,14,10,2011
11975,288.05228,15,10,2011
11976,288.01758,16,10,2011
11977,287.97168,17,10,2011
11978,287.94598,18,10,2011
11979,287.9375,19,10,2011
11980,287.9121,20,10,2011
11981,287.86838,21,10,2011
11982,287.82324,22,10,2011
11983,287.81003,23,10,2011
11984,287.77045,24,10,2011
11985,287.72064,25,10,2011
11986,287.68033,26,10,2011
11987,287.63104,27,10,2011
11988,287.59006,28,10,2011
11989,287.55487,29,10,2011
11990,287.52417,30,10,2011
11991,287.50497,31,10,2011
11992,287.4676,1,11,2011
11993,287.41486,2,11,2011
11994,287.3405,3,11,2011
11995,287.31583,4,11,2011
11996,287.2856,5,11,2011
11997,287.2431,6,11,2011
11998,287.2059,7,11,2011
11999,287.1815,8,11,2011
12000,287.13132,9,11,2011
12001,287.10193,10,11,2011
12002,287.07126,11,11,2011
12003,287.04892,12,11,2011
12004,287.01465,13,11,2011
12005,286.98178,14,11,2011
12006,286.94846,15,11,2011
12007,286.94016,16,11,2011
12008,286.9021,17,11,2011
12009,286.8668,18,11,2011
12010,286.84924,19,11,2011
12011,286.81662,20,11,2011
12012,286.7692,21,11,2011
12013,286.72452,22,11,2011
12014,286.69125,23,11,2011
12015,286.6522,24,11,2011
12016,286.61328,25,11,2011
12017,286.575,26,11,2011
12018,286.53156,27,11,2011
12019,286.50363,28,11,2011
12020,286.45648,29,11,2011
12021,286.4377,30,11,2011
12022,286.42725,1,12,2011
12023,286.37982,2,12,2011
12024,286.3347,3,12,2011
12025,286.30563,4,12,2011
12026,286.26993,5,12,2011
12027,286.25613,6,12,2011
12028,286.21793,7,12,2011
12029,286.20227,8,12,2011
12030,286.17166,9,12,2011
12031,286.15817,10,12,2011
12032,286.1245,11,12,2011
12033,286.11545,12,12,2011
12034,286.0943,13,12,2011
12035,286.05447,14,12,2011
12036,286.01456,15,12,2011
12037,285.9904,16,12,2011
12038,285.95056,17,12,2011
12039,285.92374,18,12,2011
12040,285.91132,19,12,2011
12041,285.89435,20,12,2011
12042,285.86172,21,12,2011
12043,285.8498,22,12,2011
12044,285.8326,23,12,2011
12045,285.7969,24,12,2011
12046,285.74557,25,12,2011
12047,285.72568,26,12,2011
12048,285.69217,27,12,2011
12049,285.66772,28,12,2011
12050,285.65445,29,12,2011
12051,285.64157,30,12,2011
12052,285.62308,31,12,2011
12053,285.6123,1,1,2012
12054,285.58975,2,1,2012
12055,285.5662,3,1,2012
12056,285.54962,4,1,2012
12057,285.5347,5,1,2012
12058,285.50354,6,1,2012
12059,285.48413,7,1,2012
12060,285.46933,8,1,2012
12061,285.46887,9,1,2012
12062,285.46906,10,1,2012
12063,285.45438,11,1,2012
12064,285.43207,12,1,2012
12065,285.4277,13,1,2012
12066,285.40698,14,1,2012
12067,285.37955,15,1,2012
12068,285.3671,16,1,2012
12069,285.33636,17,1,2012
12070,285.34198,18,1,2012
12071,285.32834,19,1,2012
12072,285.31064,20,1,2012
12073,285.31384,21,1,2012
12074,285.29123,22,1,2012
12075,285.2897,23,1,2012
12076,285.25296,24,1,2012
12077,285.26782,25,1,2012
12078,285.24225,26,1,2012
12079,285.22903,27,1,2012
12080,285.21738,28,1,2012
12081,285.2117,29,1,2012
12082,285.18646,30,1,2012
12083,285.1692,31,1,2012
12084,285.15353,1,2,2012
12085,285.13452,2,2,2012
12086,285.12076,3,2,2012
12087,285.1257,4,2,2012
12088,285.10547,5,2,2012
12089,285.10376,6,2,2012
12090,285.09055,7,2,2012
12091,285.08145,8,2,2012
12092,285.07742,9,2,2012
12093,285.0825,10,2,2012
12094,285.07327,11,2,2012
12095,285.0624,12,2,2012
12096,285.0471,13,2,2012
12097,285.05258,14,2,2012
12098,285.06046,15,2,2012
12099,285.05704,16,2,2012
12100,285.04617,17,2,2012
12101,285.02625,18,2,2012
12102,285.01447,19,2,2012
12103,285.02975,20,2,2012
12104,285.03394,21,2,2012
12105,285.0311,22,2,2012
12106,285.04474,23,2,2012
12107,285.0469,24,2,2012
12108,285.04654,25,2,2012
12109,285.05978,26,2,2012
12110,285.05502,27,2,2012
12111,285.0555,28,2,2012
12112,285.07108,29,2,2012
12113,285.06345,1,3,2012
12114,285.05576,2,3,2012
12115,285.05328,3,3,2012
12116,285.0533,4,3,2012
12117,285.0374,5,3,2012
12118,285.04263,6,3,2012
12119,285.0555,7,3,2012
12120,285.05103,8,3,2012
12121,285.04074,9,3,2012
12122,285.06488,10,3,2012
12123,285.05975,11,3,2012
12124,285.06412,12,3,2012
12125,285.06345,13,3,2012
12126,285.07666,14,3,2012
12127,285.08832,15,3,2012
12128,285.09286,16,3,2012
12129,285.10074,17,3,2012
12130,285.1088,18,3,2012
12131,285.12158,19,3,2012
12132,285.1159,20,3,2012
12133,285.12585,21,3,2012
12134,285.14807,22,3,2012
12135,285.16333,23,3,2012
12136,285.18304,24,3,2012
12137,285.19888,25,3,2012
12138,285.2119,26,3,2012
12139,285.21805,27,3,2012
12140,285.23013,28,3,2012
12141,285.22287,29,3,2012
12142,285.2286,30,3,2012
12143,285.24405,31,3,2012
12144,285.25455,1,4,2012
12145,285.26337,2,4,2012
12146,285.28162,3,4,2012
12147,285.30206,4,4,2012
12148,285.30777,5,4,2012
12149,285.332,6,4,2012
12150,285.34598,7,4,2012
12151,285.37598,8,4,2012
12152,285.42673,9,4,2012
12153,285.45987,10,4,2012
12154,285.4671,11,4,2012
12155,285.50018,12,4,2012
12156,285.5163,13,4,2012
12157,285.5558,14,4,2012
12158,285.57645,15,4,2012
12159,285.568,16,4,2012
12160,285.5875,17,4,2012
12161,285.59082,18,4,2012
12162,285.60672,19,4,2012
12163,285.63745,20,4,2012
12164,285.6518,21,4,2012
12165,285.67932,22,4,2012
12166,285.71252,23,4,2012
12167,285.76526,24,4,2012
12168,285.79834,25,4,2012
12169,285.78482,26,4,2012
12170,285.80188,27,4,2012
12171,285.8154,28,4,2012
12172,285.83212,29,4,2012
12173,285.84283,30,4,2012
12174,285.86868,1,5,2012
12175,285.90967,2,5,2012
12176,285.9425,3,5,2012
12177,285.9883,4,5,2012
12178,286.0227,5,5,2012
12179,286.0444,6,5,2012
12180,286.08524,7,5,2012
12181,286.1407,8,5,2012
12182,286.21362,9,5,2012
12183,286.24408,10,5,2012
12184,286.22357,11,5,2012
12185,286.23572,12,5,2012
12186,286.281,13,5,2012
12187,286.31464,14,5,2012
12188,286.31824,15,5,2012
12189,286.33572,16,5,2012
12190,286.35645,17,5,2012
12191,286.3752,18,5,2012
12192,286.39603,19,5,2012
12193,286.44336,20,5,2012
12194,286.47043,21,5,2012
12195,286.4963,22,5,2012
12196,286.5284,23,5,2012
12197,286.54105,24,5,2012
12198,286.59433,25,5,2012
12199,286.62555,26,5,2012
12200,286.65778,27,5,2012
12201,286.69064,28,5,2012
12202,286.72577,29,5,2012
12203,286.75952,30,5,2012
12204,286.78738,31,5,2012
12205,286.7997,1,6,2012
12206,286.82953,2,6,2012
12207,286.8994,3,6,2012
12208,286.95145,4,6,2012
12209,286.97357,5,6,2012
12210,286.97888,6,6,2012
12211,287.00293,7,6,2012
12212,287.0496,8,6,2012
12213,287.0839,9,6,2012
12214,287.11032,10,6,2012
12215,287.1461,11,6,2012
12216,287.18393,12,6,2012
12217,287.22324,13,6,2012
12218,287.26694,14,6,2012
12219,287.28284,15,6,2012
12220,287.32144,16,6,2012
12221,287.3556,17,6,2012
12222,287.38812,18,6,2012
12223,287.40222,19,6,2012
12224,287.4495,20,6,2012
12225,287.49054,21,6,2012
12226,287.5611,22,6,2012
12227,287.6062,23,6,2012
12228,287.67227,24,6,2012
12229,287.71942,25,6,2012
12230,287.7739,26,6,2012
12231,287.8747,27,6,2012
12232,287.92947,28,6,2012
12233,287.95688,29,6,2012
12234,287.97784,30,6,2012
12235,288.02423,1,7,2012
12236,288.04556,2,7,2012
12237,288.08765,3,7,2012
12238,288.1117,4,7,2012
12239,288.1951,5,7,2012
12240,288.25018,6,7,2012
12241,288.3259,7,7,2012
12242,288.40445,8,7,2012
12243,288.4806,9,7,2012
12244,288.56042,10,7,2012
12245,288.55392,11,7,2012
12246,288.5724,12,7,2012
12247,288.57736,13,7,2012
12248,288.6107,14,7,2012
12249,288.63638,15,7,2012
12250,288.71445,16,7,2012
12251,288.7338,17,7,2012
12252,288.74408,18,7,2012
12253,288.7613,19,7,2012
12254,288.74127,20,7,2012
12255,288.7684,21,7,2012
12256,288.8171,22,7,2012
12257,288.8436,23,7,2012
12258,288.81076,24,7,2012
12259,288.85794,25,7,2012
12260,288.9053,26,7,2012
12261,288.95056,27,7,2012
12262,288.99677,28,7,2012
12263,289.03,29,7,2012
12264,289.09384,30,7,2012
12265,289.1479,31,7,2012
12266,289.16473,1,8,2012
12267,289.20126,2,8,2012
12268,289.18958,3,8,2012
12269,289.2412,4,8,2012
12270,289.2512,5,8,2012
12271,289.19763,6,8,2012
12272,289.23444,7,8,2012
12273,289.25095,8,8,2012
12274,289.30038,9,8,2012
12275,289.32568,10,8,2012
12276,289.33826,11,8,2012
12277,289.33636,12,8,2012
12278,289.31628,13,8,2012
12279,289.3054,14,8,2012
12280,289.3003,15,8,2012
12281,289.2666,16,8,2012
12282,289.3184,17,8,2012
12283,289.35065,18,8,2012
12284,289.369,19,8,2012
12285,289.42712,20,8,2012
12286,289.49774,21,8,2012
12287,289.4917,22,8,2012
12288,289.49365,23,8,2012
12289,289.487,24,8,2012
12290,289.51157,25,8,2012
12291,289.49326,26,8,2012
12292,289.44998,27,8,2012
12293,289.4411,28,8,2012
12294,289.48508,29,8,2012
12295,289.53677,30,8,2012
12296,289.5044,31,8,2012
12297,289.45462,1,9,2012
12298,289.4523,2,9,2012
12299,289.4759,3,9,2012
12300,289.47864,4,9,2012
12301,289.44012,5,9,2012
12302,289.3669,6,9,2012
12303,289.38687,7,9,2012
12304,289.3956,8,9,2012
12305,289.37677,9,9,2012
12306,289.3509,10,9,2012
12307,289.2933,11,9,2012
12308,289.2273,12,9,2012
12309,289.20465,13,9,2012
12310,289.20926,14,9,2012
12311,289.21173,15,9,2012
12312,289.22867,16,9,2012
12313,289.1834,17,9,2012
12314,289.21503,18,9,2012
12315,289.2181,19,9,2012
12316,289.1566,20,9,2012
12317,289.11768,21,9,2012
12318,289.0311,22,9,2012
12319,289.04327,23,9,2012
12320,289.0441,24,9,2012
12321,288.997,25,9,2012
12322,288.9285,26,9,2012
12323,288.911,27,9,2012
12324,288.88248,28,9,2012
12325,288.87073,29,9,2012
12326,288.8169,30,9,2012
12327,288.79453,1,10,2012
12328,288.74768,2,10,2012
12329,288.6996,3,10,2012
12330,288.68033,4,10,2012
12331,288.6449,5,10,2012
12332,288.62045,6,10,2012
12333,288.5699,7,10,2012
12334,288.53104,8,10,2012
12335,288.49582,9,10,2012
12336,288.4936,10,10,2012
12337,288.42352,11,10,2012
12338,288.36005,12,10,2012
12339,288.339,13,10,2012
12340,288.30582,14,10,2012
12341,288.2702,15,10,2012
12342,288.21588,16,10,2012
12343,288.14322,17,10,2012
12344,288.0858,18,10,2012
12345,288.0474,19,10,2012
12346,288.02982,20,10,2012
12347,287.99478,21,10,2012
12348,287.95303,22,10,2012
12349,287.90054,23,10,2012
12350,287.87784,24,10,2012
12351,287.83295,25,10,2012
12352,287.76785,26,10,2012
12353,287.73505,27,10,2012
12354,287.70203,28,10,2012
12355,287.69073,29,10,2012
12356,287.67325,30,10,2012
12357,287.63745,31,10,2012
12358,287.59708,1,11,2012
12359,287.5472,2,11,2012
12360,287.50723,3,11,2012
12361,287.4663,4,11,2012
12362,287.41098,5,11,2012
12363,287.38693,6,11,2012
12364,287.36685,7,11,2012
12365,287.3503,8,11,2012
12366,287.31,9,11,2012
12367,287.30722,10,11,2012
12368,287.25754,11,11,2012
12369,287.21558,12,11,2012
12370,287.15714,13,11,2012
12371,287.13467,14,11,2012
12372,287.08218,15,11,2012
12373,287.04517,16,11,2012
12374,287.04077,17,11,2012
12375,287.03394,18,11,2012
12376,286.99304,19,11,2012
12377,286.96512,20,11,2012
12378,286.92267,21,11,2012
12379,286.8885,22,11,2012
12380,286.83685,23,11,2012
12381,286.82693,24,11,2012
12382,286.78903,25,11,2012
12383,286.75952,26,11,2012
12384,286.74072,27,11,2012
12385,286.73114,28,11,2012
12386,286.69006,29,11,2012
12387,286.64566,30,11,2012
12388,286.6138,1,12,2012
12389,286.57816,2,12,2012
12390,286.52423,3,12,2012
12391,286.49826,4,12,2012
12392,286.46625,5,12,2012
12393,286.46225,6,12,2012
12394,286.4142,7,12,2012
12395,286.37616,8,12,2012
12396,286.36255,9,12,2012
12397,286.33032,10,12,2012
12398,286.30963,11,12,2012
12399,286.31534,12,12,2012
12400,286.2975,13,12,2012
12401,286.27097,14,12,2012
12402,286.2426,15,12,2012
12403,286.2167,16,12,2012
12404,286.1911,17,12,2012
12405,286.12888,18,12,2012
12406,286.0971,19,12,2012
12407,286.08752,20,12,2012
12408,286.07056,21,12,2012
12409,286.0127,22,12,2012
12410,285.97208,23,12,2012
12411,285.96616,24,12,2012
12412,285.9126,25,12,2012
12413,285.8751,26,12,2012
12414,285.8777,27,12,2012
12415,285.85596,28,12,2012
12416,285.81757,29,12,2012
12417,285.78918,30,12,2012
12418,285.73853,31,12,2012
12419,285.71927,1,1,2013
12420,285.718,2,1,2013
12421,285.69406,3,1,2013
12422,285.6687,4,1,2013
12423,285.63992,5,1,2013
12424,285.606,6,1,2013
12425,285.5875,7,1,2013
12426,285.58432,8,1,2013
12427,285.54495,9,1,2013
12428,285.52216,10,1,2013
12429,285.5216,11,1,2013
12430,285.52332,12,1,2013
12431,285.50754,13,1,2013
12432,285.48752,14,1,2013
12433,285.45493,15,1,2013
12434,285.34637,16,1,2013
12435,285.3293,17,1,2013
12436,285.33234,18,1,2013
12437,285.31006,19,1,2013
12438,285.2985,20,1,2013
12439,285.2826,21,1,2013
12440,285.2767,22,1,2013
12441,285.26138,23,1,2013
12442,285.25665,24,1,2013
12443,285.23624,25,1,2013
12444,285.22638,26,1,2013
12445,285.21408,27,1,2013
12446,285.20932,28,1,2013
12447,285.19867,29,1,2013
12448,285.17416,30,1,2013
12449,285.17123,31,1,2013
12450,285.1662,1,2,2013
12451,285.15457,2,2,2013
12452,285.15866,3,2,2013
12453,285.15063,4,2,2013
12454,285.1522,5,2,2013
12455,285.14215,6,2,2013
12456,285.13663,7,2,2013
12457,285.12186,8,2,2013
12458,285.10782,9,2,2013
12459,285.09332,10,2,2013
12460,285.08923,11,2,2013
12461,285.08063,12,2,2013
12462,285.07352,13,2,2013
12463,285.0627,14,2,2013
12464,285.0674,15,2,2013
12465,285.07925,16,2,2013
12466,285.06857,17,2,2013
12467,285.05328,18,2,2013
12468,285.04245,19,2,2013
12469,285.03738,20,2,2013
12470,285.04544,21,2,2013
12471,285.02728,22,2,2013
12472,285.04263,23,2,2013
12473,285.04623,24,2,2013
12474,285.05234,25,2,2013
12475,285.04333,26,2,2013
12476,285.04254,27,2,2013
12477,285.03415,28,2,2013
12478,285.04617,1,3,2013
12479,285.04376,2,3,2013
12480,285.02924,3,3,2013
12481,285.04288,4,3,2013
12482,285.04474,5,3,2013
12483,285.0529,6,3,2013
12484,285.0662,7,3,2013
12485,285.06177,8,3,2013
12486,285.06946,9,3,2013
12487,285.0688,10,3,2013
12488,285.0716,11,3,2013
12489,285.09543,12,3,2013
12490,285.1241,13,3,2013
12491,285.11563,14,3,2013
12492,285.11475,15,3,2013
12493,285.12393,16,3,2013
12494,285.1302,17,3,2013
12495,285.15924,18,3,2013
12496,285.19128,19,3,2013
12497,285.2325,20,3,2013
12498,285.20764,21,3,2013
12499,285.22443,22,3,2013
12500,285.2341,23,3,2013
12501,285.22144,24,3,2013
12502,285.2321,25,3,2013
12503,285.2476,26,3,2013
12504,285.25018,27,3,2013
12505,285.26144,28,3,2013
12506,285.26593,29,3,2013
12507,285.2709,30,3,2013
12508,285.2829,31,3,2013
12509,285.29865,1,4,2013
12510,285.32123,2,4,2013
12511,285.3476,3,4,2013
12512,285.3657,4,4,2013
12513,285.36823,5,4,2013
12514,285.36902,6,4,2013
12515,285.37912,7,4,2013
12516,285.3782,8,4,2013
12517,285.39108,9,4,2013
12518,285.4151,10,4,2013
12519,285.42627,11,4,2013
12520,285.4442,12,4,2013
12521,285.4559,13,4,2013
12522,285.48608,14,4,2013
12523,285.5255,15,4,2013
12524,285.55624,16,4,2013
12525,285.57162,17,4,2013
12526,285.5896,18,4,2013
12527,285.60513,19,4,2013
12528,285.62988,20,4,2013
12529,285.6487,21,4,2013
12530,285.67023,22,4,2013
12531,285.68777,23,4,2013
12532,285.7296,24,4,2013
12533,285.73972,25,4,2013
12534,285.77774,26,4,2013
12535,285.79712,27,4,2013
12536,285.81418,28,4,2013
12537,285.8409,29,4,2013
12538,285.86078,30,4,2013
12539,285.90112,1,5,2013
12540,285.9227,2,5,2013
12541,285.95038,3,5,2013
12542,285.9843,4,5,2013
12543,286.01877,5,5,2013
12544,286.05667,6,5,2013
12545,286.10306,7,5,2013
12546,286.13882,8,5,2013
12547,286.17245,9,5,2013
12548,286.18698,10,5,2013
12549,286.20844,11,5,2013
12550,286.20255,12,5,2013
12551,286.21387,13,5,2013
12552,286.21558,14,5,2013
12553,286.24115,15,5,2013
12554,286.2655,16,5,2013
12555,286.29315,17,5,2013
12556,286.3273,18,5,2013
12557,286.35382,19,5,2013
12558,286.38974,20,5,2013
12559,286.42548,21,5,2013
12560,286.4522,22,5,2013
12561,286.47552,23,5,2013
12562,286.5053,24,5,2013
12563,286.53214,25,5,2013
12564,286.53955,26,5,2013
12565,286.56754,27,5,2013
12566,286.5764,28,5,2013
12567,286.61862,29,5,2013
12568,286.66803,30,5,2013
12569,286.73154,31,5,2013
12570,286.78363,1,6,2013
12571,286.83798,2,6,2013
12572,286.84158,3,6,2013
12573,286.8885,4,6,2013
12574,286.96246,5,6,2013
12575,286.99084,6,6,2013
12576,287.015,7,6,2013
12577,287.01028,8,6,2013
12578,287.06082,9,6,2013
12579,287.09537,10,6,2013
12580,287.13803,11,6,2013
12581,287.1634,12,6,2013
12582,287.1935,13,6,2013
12583,287.2347,14,6,2013
12584,287.29922,15,6,2013
12585,287.34866,16,6,2013
12586,287.3968,17,6,2013
12587,287.4302,18,6,2013
12588,287.45105,19,6,2013
12589,287.51407,20,6,2013
12590,287.5502,21,6,2013
12591,287.59476,22,6,2013
12592,287.62466,23,6,2013
12593,287.65976,24,6,2013
12594,287.72504,25,6,2013
12595,287.7592,26,6,2013
12596,287.77875,27,6,2013
12597,287.81702,28,6,2013
12598,287.8638,29,6,2013
12599,287.94128,30,6,2013
12600,288.00772,1,7,2013
12601,288.05246,2,7,2013
12602,288.10693,3,7,2013
12603,288.1436,4,7,2013
12604,288.17114,5,7,2013
12605,288.21112,6,7,2013
12606,288.2368,7,7,2013
12607,288.28845,8,7,2013
12608,288.35974,9,7,2013
12609,288.40408,10,7,2013
12610,288.44434,11,7,2013
12611,288.46094,12,7,2013
12612,288.48572,13,7,2013
12613,288.55893,14,7,2013
12614,288.6218,15,7,2013
12615,288.6715,16,7,2013
12616,288.71613,17,7,2013
12617,288.74487,18,7,2013
12618,288.80145,19,7,2013
12619,288.86853,20,7,2013
12620,288.94968,21,7,2013
12621,289.00037,22,7,2013
12622,289.01077,23,7,2013
12623,289.03796,24,7,2013
12624,289.07755,25,7,2013
12625,289.12067,26,7,2013
12626,289.10294,27,7,2013
12627,289.119,28,7,2013
12628,289.15408,29,7,2013
12629,289.1891,30,7,2013
12630,289.2175,31,7,2013
12631,289.2069,1,8,2013
12632,289.16547,2,8,2013
12633,289.20984,3,8,2013
12634,289.25516,4,8,2013
12635,289.28735,5,8,2013
12636,289.32172,6,8,2013
12637,289.33377,7,8,2013
12638,289.38345,8,8,2013
12639,289.41412,9,8,2013
12640,289.4199,10,8,2013
12641,289.44128,11,8,2013
12642,289.4908,12,8,2013
12643,289.475,13,8,2013
12644,289.47156,14,8,2013
12645,289.4865,15,8,2013
12646,289.46643,16,8,2013
12647,289.4581,17,8,2013
12648,289.45474,18,8,2013
12649,289.46548,19,8,2013
12650,289.49454,20,8,2013
12651,289.48685,21,8,2013
12652,289.47433,22,8,2013
12653,289.48535,23,8,2013
12654,289.5075,24,8,2013
12655,289.48355,25,8,2013
12656,289.42853,26,8,2013
12657,289.40805,27,8,2013
12658,289.43024,28,8,2013
12659,289.4285,29,8,2013
12660,289.41205,30,8,2013
12661,289.39978,31,8,2013
12662,289.40585,1,9,2013
12663,289.4139,2,9,2013
12664,289.4201,3,9,2013
12665,289.4008,4,9,2013
12666,289.38806,5,9,2013
12667,289.36768,6,9,2013
12668,289.3342,7,9,2013
12669,289.3002,8,9,2013
12670,289.29413,9,9,2013
12671,289.27344,10,9,2013
12672,289.24142,11,9,2013
12673,289.24362,12,9,2013
12674,289.22763,13,9,2013
12675,289.20242,14,9,2013
12676,289.17142,15,9,2013
12677,289.09488,16,9,2013
12678,289.0748,17,9,2013
12679,289.05103,18,9,2013
12680,289.0296,19,9,2013
12681,288.99844,20,9,2013
12682,288.9707,21,9,2013
12683,288.91687,22,9,2013
12684,288.88232,23,9,2013
12685,288.82916,24,9,2013
12686,288.78574,25,9,2013
12687,288.74814,26,9,2013
12688,288.71255,27,9,2013
12689,288.68292,28,9,2013
12690,288.64984,29,9,2013
12691,288.62997,30,9,2013
12692,288.61978,1,10,2013
12693,288.5982,2,10,2013
12694,288.56454,3,10,2013
12695,288.51398,4,10,2013
12696,288.46332,5,10,2013
12697,288.4225,6,10,2013
12698,288.37186,7,10,2013
12699,288.34085,8,10,2013
12700,288.30997,9,10,2013
12701,288.27634,10,10,2013
12702,288.24734,11,10,2013
12703,288.21957,12,10,2013
12704,288.17496,13,10,2013
12705,288.13037,14,10,2013
12706,288.09656,15,10,2013
12707,288.06662,16,10,2013
12708,288.00168,17,10,2013
12709,287.9834,18,10,2013
12710,287.93378,19,10,2013
12711,287.8941,20,10,2013
12712,287.868,21,10,2013
12713,287.8316,22,10,2013
12714,287.81027,23,10,2013
12715,287.78384,24,10,2013
12716,287.73645,25,10,2013
12717,287.69058,26,10,2013
12718,287.65634,27,10,2013
12719,287.62106,28,10,2013
12720,287.584,29,10,2013
12721,287.5683,30,10,2013
12722,287.53284,31,10,2013
12723,287.516,1,11,2013
12724,287.4796,2,11,2013
12725,287.4562,3,11,2013
12726,287.41687,4,11,2013
12727,287.38016,5,11,2013
12728,287.33765,6,11,2013
12729,287.2907,7,11,2013
12730,287.2535,8,11,2013
12731,287.21698,9,11,2013
12732,287.1806,10,11,2013
12733,287.13977,11,11,2013
12734,287.09152,12,11,2013
12735,287.0661,13,11,2013
12736,287.01953,14,11,2013
12737,286.98376,15,11,2013
12738,286.96063,16,11,2013
12739,286.93628,17,11,2013
12740,286.91638,18,11,2013
12741,286.8875,19,11,2013
12742,286.87183,20,11,2013
12743,286.83356,21,11,2013
12744,286.7972,22,11,2013
12745,286.7742,23,11,2013
12746,286.74884,24,11,2013
12747,286.71494,25,11,2013
12748,286.67523,26,11,2013
12749,286.6235,27,11,2013
12750,286.57675,28,11,2013
12751,286.54767,29,11,2013
12752,286.52057,30,11,2013
12753,286.4881,1,12,2013
12754,286.44998,2,12,2013
12755,286.4467,3,12,2013
12756,286.4267,4,12,2013
12757,286.4198,5,12,2013
12758,286.38794,6,12,2013
12759,286.3462,7,12,2013
12760,286.32968,8,12,2013
12761,286.29865,9,12,2013
12762,286.26773,10,12,2013
12763,286.23724,11,12,2013
12764,286.19748,12,12,2013
12765,286.1615,13,12,2013
12766,286.138,14,12,2013
12767,286.11264,15,12,2013
12768,286.06567,16,12,2013
12769,286.0323,17,12,2013
12770,286.00388,18,12,2013
12771,285.97134,19,12,2013
12772,285.94104,20,12,2013
12773,285.9489,21,12,2013
12774,285.90942,22,12,2013
12775,285.88306,23,12,2013
12776,285.85947,24,12,2013
12777,285.83575,25,12,2013
12778,285.81027,26,12,2013
12779,285.77747,27,12,2013
12780,285.75287,28,12,2013
12781,285.7279,29,12,2013
12782,285.72256,30,12,2013
12783,285.6927,31,12,2013
12784,285.68216,1,1,2014
12785,285.66815,2,1,2014
12786,285.65643,3,1,2014
12787,285.63666,4,1,2014
12788,285.63187,5,1,2014
12789,285.6076,6,1,2014
12790,285.58224,7,1,2014
12791,285.56808,8,1,2014
12792,285.5286,9,1,2014
12793,285.49792,10,1,2014
12794,285.4776,11,1,2014
12795,285.47153,12,1,2014
12796,285.4648,13,1,2014
12797,285.47037,14,1,2014
12798,285.43484,15,1,2014
12799,285.41714,16,1,2014
12800,285.39737,17,1,2014
12801,285.39246,18,1,2014
12802,285.382,19,1,2014
12803,285.37415,20,1,2014
12804,285.3424,21,1,2014
12805,285.31415,22,1,2014
12806,285.27652,23,1,2014
12807,285.27036,24,1,2014
12808,285.27768,25,1,2014
12809,285.2587,26,1,2014
12810,285.25,27,1,2014
12811,285.24487,28,1,2014
12812,285.2328,29,1,2014
12813,285.21896,30,1,2014
12814,285.2164,31,1,2014
12815,285.21378,1,2,2014
12816,285.22278,2,2,2014
12817,285.23105,3,2,2014
12818,285.2218,4,2,2014
12819,285.20615,5,2,2014
12820,285.19647,6,2,2014
12821,285.181,7,2,2014
12822,285.18622,8,2,2014
12823,285.19113,9,2,2014
12824,285.1847,10,2,2014
12825,285.1649,11,2,2014
12826,285.15036,12,2,2014
12827,285.1357,13,2,2014
12828,285.12283,14,2,2014
12829,285.12686,15,2,2014
12830,285.1228,16,2,2014
12831,285.1157,17,2,2014
12832,285.10767,18,2,2014
12833,285.09677,19,2,2014
12834,285.08383,20,2,2014
12835,285.08472,21,2,2014
12836,285.08304,22,2,2014
12837,285.09595,23,2,2014
12838,285.08673,24,2,2014
12839,285.08875,25,2,2014
12840,285.09708,26,2,2014
12841,285.10474,27,2,2014
12842,285.1011,28,2,2014
12843,285.1,1,3,2014
12844,285.10464,2,3,2014
12845,285.10168,3,3,2014
12846,285.09464,4,3,2014
12847,285.09857,5,3,2014
12848,285.12524,6,3,2014
12849,285.13593,7,3,2014
12850,285.1573,8,3,2014
12851,285.16553,9,3,2014
12852,285.17923,10,3,2014
12853,285.1774,11,3,2014
12854,285.171,12,3,2014
12855,285.1528,13,3,2014
12856,285.15515,14,3,2014
12857,285.15042,15,3,2014
12858,285.1512,16,3,2014
12859,285.15704,17,3,2014
12860,285.16586,18,3,2014
12861,285.19168,19,3,2014
12862,285.19775,20,3,2014
12863,285.22122,21,3,2014
12864,285.23944,22,3,2014
12865,285.25192,23,3,2014
12866,285.25974,24,3,2014
12867,285.2636,25,3,2014
12868,285.2842,26,3,2014
12869,285.29327,27,3,2014
12870,285.31363,28,3,2014
12871,285.31445,29,3,2014
12872,285.31952,30,3,2014
12873,285.3304,31,3,2014
12874,285.3437,1,4,2014
12875,285.35605,2,4,2014
12876,285.36786,3,4,2014
12877,285.37918,4,4,2014
12878,285.37943,5,4,2014
12879,285.39948,6,4,2014
12880,285.41977,7,4,2014
12881,285.4402,8,4,2014
12882,285.45483,9,4,2014
12883,285.47775,10,4,2014
12884,285.49612,11,4,2014
12885,285.5292,12,4,2014
12886,285.5498,13,4,2014
12887,285.58316,14,4,2014
12888,285.5866,15,4,2014
12889,285.6181,16,4,2014
12890,285.6714,17,4,2014
12891,285.70837,18,4,2014
12892,285.74707,19,4,2014
12893,285.72266,20,4,2014
12894,285.7648,21,4,2014
12895,285.77246,22,4,2014
12896,285.78864,23,4,2014
12897,285.8119,24,4,2014
12898,285.83456,25,4,2014
12899,285.87134,26,4,2014
12900,285.90283,27,4,2014
12901,285.91956,28,4,2014
12902,285.9404,29,4,2014
12903,285.96677,30,4,2014
